pod_name,timestamp,position_m,velocity,current,voltage,levitation_gap,temperature,battery
Pod-A,1771194454.475937,3294.652710903113,294.79260016952543,501.23403880581685,606.4225075649281,11.860660311257778,39.28475951010495,97.41999999999868
Pod-B,1771194454.476439,2043.5164682583045,311.280936691194,480.24201211908417,602.2079566442152,11.849634330505776,39.47431851730905,97.41999999999868
Pod-C,1771194454.476644,1582.7838014068202,321.0406108615148,491.30676115462745,600.5049273558243,12.421459661703684,39.33141019433838,97.41999999999868
Pod-A,1771194454.97729,3442.0490109878756,295.2264192340295,483.2755209861869,603.5100126467489,11.695795814923171,41.77519438702709,97.40999999999867
Pod-B,1771194454.977645,2199.1569366039016,309.34200795833897,496.06213229602946,601.3909721447363,11.729103545367579,39.35075467815027,97.40999999999867
Pod-C,1771194454.977764,1743.3041068375776,322.87988931542395,517.5042394988152,590.1636208757897,11.620007462280144,38.259371069110635,97.40999999999867
Pod-A,1771194455.478464,3589.6622206048905,296.35979775091937,481.3022340404003,592.4325771577056,11.790020196284617,39.74526585195757,97.39999999999867
Pod-B,1771194455.478804,2353.8279405830713,310.6607813960618,501.8056281587688,593.4781103214135,11.868936798215934,40.68183512172918,97.39999999999867
Pod-C,1771194455.478898,1904.7440514952896,324.07899895936646,499.09236425340464,602.6399444623214,11.66614451561204,39.54054475382655,97.39999999999867
Pod-A,1771194455.979479,3737.8421194803504,298.2017421926547,482.326174141722,602.4967573282498,12.450669139812776,38.55802320433431,97.38999999999866
Pod-B,1771194455.979754,2509.158331281102,309.06170338151884,505.2629652915892,606.3246514180814,12.002112147547475,40.20393476748911,97.38999999999866
Pod-C,1771194455.979831,2066.783550974973,324.54254599497176,481.9353255386768,597.3755933275983,11.699860821426917,39.496992885564694,97.38999999999866
Pod-A,1771194456.480414,3886.942990576678,297.0703590480614,510.8003550735211,602.9623967646712,12.43058552266675,41.84642087892956,97.37999999999866
Pod-B,1771194456.480672,2663.6891829718616,309.50641246613776,482.1690715052517,599.2884404485442,11.500813772598928,40.18066971111939,97.37999999999866
Pod-C,1771194456.480747,2229.054823972459,323.7213520136046,488.86523648552577,601.3538771392965,11.556170353494007,40.35476425644457,97.37999999999866
Pod-A,1771194456.981181,4035.4781701007087,296.447426007585,514.1863773208831,605.4221176330317,12.049060285946364,40.74616656459812,97.36999999999865
Pod-B,1771194456.981619,2818.4423892049304,310.21266686002417,500.8371343539263,609.973298864999,11.954966435471862,39.17600583418085,97.36999999999865
Pod-C,1771194456.981804,2390.9154999792613,322.6187006345306,482.75172488389046,602.0902940863729,11.757202582914672,40.26155481052028,97.36999999999865
Pod-A,1771194457.48252,4183.701883104502,295.83949161630864,498.46575343866425,607.1710937494547,11.9904519542884,40.78891496173922,97.35999999999865
Pod-B,1771194457.482801,2973.5487226349424,309.12985086753247,495.4485534695776,596.4545606301983,11.65727351117255,40.94585203668496,97.35999999999865
Pod-C,1771194457.482881,2552.2248502965267,324.27182652161883,516.3558716861698,596.5981148160557,12.143951789628817,40.79451236455956,97.35999999999865
Pod-A,1771194457.98341,4331.621628912656,295.86499268823053,511.97142113373224,592.1392189094516,11.850046548691585,40.80995647810371,97.34999999999864
Pod-B,1771194457.984182,3128.1136480687087,308.494121176088,485.3597328337969,590.7432707494571,11.6464740845226,38.66584977531396,97.34999999999864
Pod-C,1771194457.98426,2714.360763557336,322.5000295855082,516.3987320945447,602.006441731878,12.172192372272892,40.23510907403362,97.34999999999864
Pod-A,1771194458.484714,4479.554125256771,294.22056219891977,511.1426721074342,603.2262888716228,11.758578373758093,40.455718774454745,97.33999999999864
Pod-B,1771194458.485045,3282.3607086567526,307.3470832552784,518.1602261388197,599.6466254454032,11.830300734074072,40.58737757682837,97.33999999999864
Pod-C,1771194458.485149,2875.61077835009,322.5154173398245,513.6892598448516,602.8577855728039,12.19129866517962,40.83411717234985,97.33999999999864
Pod-A,1771194458.986046,4626.664406356231,295.83907513241365,484.67315024137474,598.5204692169135,11.599866227479227,40.647321418938034,97.32999999999863
Pod-B,1771194458.986712,3436.034250284392,307.3509985025168,511.86878817502685,598.3104415410193,11.625068439046043,40.74428299605904,97.32999999999863
Pod-C,1771194458.986823,3036.8684870200022,321.7889034403462,505.3054027512894,598.0757425162438,12.187098773029426,39.728963962297875,97.32999999999863
Pod-A,1771194459.487311,4774.583943922437,295.450549761802,492.9537316809911,601.2357216043357,12.086187158953134,40.066650321301736,97.31999999999863
Pod-B,1771194459.487753,3589.70974953565,306.565358180769,482.28360609069813,590.8727365668642,11.902241840490344,38.82578490265741,97.31999999999863
Pod-C,1771194459.487917,3197.7629387401753,323.7717730809207,512.9840687978169,608.9354955310073,11.53329080196077,39.02742633392631,97.31999999999863
Pod-A,1771194459.988595,4922.309218803339,295.9355548959821,496.26015136159646,590.5467800380341,11.933471062518976,41.38103372592136,97.30999999999862
Pod-B,1771194459.988982,3742.992428626035,304.6590523179322,487.401439539984,604.9753643481365,12.29578227574351,41.59542850970994,97.30999999999862
Pod-C,1771194459.989088,3359.6488252806357,325.7590275448652,499.58781670839534,607.1490097791379,11.538298870394812,41.42030821276385,97.30999999999862
Pod-A,1771194460.489881,5070.27699625133,296.6401146290865,492.40704704143917,591.8857610035609,12.448716252050268,38.992833661826474,97.29999999999862
Pod-B,1771194460.490274,3895.321954785001,304.2049657225684,493.8968078029882,599.7846667721911,11.94224848551564,38.32861387697981,97.29999999999862
Pod-C,1771194460.490409,3522.5283390530685,324.65453853569295,502.7417160151237,594.0040186499275,11.999259426210063,38.816578838373566,97.29999999999862
Pod-A,1771194460.991021,5218.5970535658735,294.93853505872573,494.4166705399325,596.5288765425213,11.561282804251986,41.13884033944819,97.28999999999861
Pod-B,1771194460.991322,4047.424437646285,305.05131416448705,487.92020742513523,594.567274297543,12.056031427725928,39.88125820328969,97.28999999999861
Pod-C,1771194460.995848,3684.855608320915,323.5275946412106,488.60647176593955,601.7965435300933,11.971414835149687,40.60913092091748,97.28999999999861
Pod-A,1771194461.496736,5366.066321095236,295.4162604514854,519.0232054988802,593.9163804404591,12.162104123015672,39.456173700377555,97.27999999999861
Pod-B,1771194461.497063,4199.950094728529,307.0373673188554,484.61423981083453,602.3931274699884,11.808655928373515,39.67332757490507,97.27999999999861
Pod-C,1771194461.497197,3846.61940564152,324.80529983182464,503.90775326538176,592.203933726622,11.546240674437529,41.308618790669044,97.27999999999861
Pod-A,1771194461.997965,5513.774451320979,295.5177921527954,496.08733855898106,600.2568078169357,11.875981684420852,38.47768323714283,97.2699999999986
Pod-B,1771194461.998337,4353.468778387956,307.459400974869,513.4900910959902,592.9908055551733,12.126753273482807,40.02686797787232,97.2699999999986
Pod-C,1771194461.999088,4009.0220555574324,326.23485481869403,498.78380144310785,602.220902823571,11.67936153897266,40.52586063062308,97.2699999999986
Pod-A,1771194462.499702,5661.533347397377,293.7242601806843,519.210250646875,591.50035714158,12.005847971518882,40.75503871568006,97.2599999999986
Pod-B,1771194462.499945,4507.198478875391,307.07019361052704,493.900049854953,601.7700794899033,12.066683017315443,41.58431446109957,97.2599999999986
Pod-C,1771194462.500019,4172.13948296678,325.2290148578678,490.0510135373142,606.6930707438181,11.869225224938226,39.109051697037906,97.2599999999986
Pod-A,1771194463.000462,5808.395477487719,291.88549756737245,510.9136721556765,604.3328201057149,12.31594675657646,38.214816181329596,97.2499999999986
Pod-B,1771194463.000811,4660.733575680654,309.04071873445315,498.7464076547779,594.0189221037419,11.71719775610976,40.208424056400816,97.2499999999986
Pod-C,1771194463.000904,4334.753990395714,326.74615542495377,510.0384603054233,608.7541248281283,12.430728646597121,38.210777077215766,97.2499999999986
Pod-A,1771194463.501549,5954.338226271406,293.64326861829693,495.8377080433021,601.9521637529806,12.2740161178377,40.75032983079595,97.23999999999859
Pod-B,1771194463.501967,4815.253935047881,310.7036475291582,499.1344091447216,599.3881408479031,12.02367347494815,40.061462222080934,97.23999999999859
Pod-C,1771194463.502108,4498.1270681081905,326.6847530912683,500.1036539217632,595.1192858950061,12.159143667315567,38.7409450637264,97.23999999999859
Pod-A,1771194464.002722,6101.159860580554,294.03036560648025,496.41765527667735,608.2203603876101,12.357232415369145,38.89168090388081,97.22999999999858
Pod-B,1771194464.003017,4970.60575881246,312.6178343218316,490.1163833367536,594.6203283925838,12.198962981179882,39.294096550150364,97.22999999999858
Pod-C,1771194464.0031,4661.469444653825,325.79883459650364,489.37685011590213,604.9620304902137,12.285362827581276,39.959770890867084,97.22999999999858
Pod-A,1771194464.503677,6248.175043383794,295.4014509417448,506.6239486189426,604.7086975301936,12.121674649907074,39.96520281372632,97.21999999999858
Pod-B,1771194464.504017,5126.914675973376,311.5517247607146,496.2723480740158,592.9235317912103,11.628413990935412,40.71499275690661,97.21999999999858
Pod-C,1771194464.504162,4824.368861952077,325.02672938583686,495.2992979222127,600.0776322062433,12.315309229697084,40.02991709473711,97.21999999999858
Pod-A,1771194465.004941,6395.875768854667,293.46378506500486,487.2002353342775,590.2923860497086,11.621675774011251,41.794984558315726,97.20999999999857
Pod-B,1771194465.005473,5282.690538353733,313.2746943353351,507.7951971969444,601.3565370275619,11.850971879052576,38.14299888454681,97.20999999999857
Pod-C,1771194465.005789,4986.882226644995,323.9861511165537,498.6876287934772,607.2387854420971,12.046344623496903,40.96219227296154,97.20999999999857
Pod-A,1771194465.506783,6542.607661387169,295.0665002169388,508.96771942574617,608.2300469111754,11.9118719040282,39.91167793127828,97.19999999999857
Pod-B,1771194465.507047,5439.327885521401,315.18519196457993,480.0073456785159,595.5454411354095,12.00117261131823,40.862617147609036,97.19999999999857
Pod-C,1771194465.507166,5148.875302203272,322.7227087841862,501.35890503282167,594.1813221001225,11.828443758891712,38.02598337431492,97.19999999999857
Pod-A,1771194466.007754,6690.140911495639,296.03196111343095,518.3401893188292,603.8855939493913,12.105119203148638,41.81829471980269,97.18999999999856
Pod-B,1771194466.008149,5596.920481503691,314.231859076323,506.9047959474581,599.1902680085341,12.484017545723216,38.40452457738513,97.18999999999856
Pod-C,1771194466.01265,5310.236656595365,324.5997416745854,498.5924141725125,592.730731271193,12.367322887184452,38.21056966964259,97.18999999999856
Pod-A,1771194466.513789,6838.156892052354,295.2622541255694,501.98439820091903,601.1420904342859,12.335388772588436,39.63730631520857,97.17999999999856
Pod-B,1771194466.514166,5754.036411041852,313.16096175516094,490.1145622822605,598.4155264966224,12.121140185068866,38.184658608450796,97.17999999999856
Pod-C,1771194466.514255,5472.536527432658,326.14682501098946,495.91815889910526,603.1341356814524,12.056521592664566,40.42515336390262,97.17999999999856
Pod-A,1771194467.014741,6985.788019115139,296.79437674303307,492.55453373879203,591.2502910275333,11.664546422890034,41.59104754919497,97.16999999999855
Pod-B,1771194467.015099,5910.616891919432,311.67444230873946,511.46812979258,595.4725290773746,12.214928243159816,41.649248002974474,97.16999999999855
Pod-C,1771194467.015232,5635.609939938153,326.67157062925554,492.26739706745445,609.9951592748704,12.44203080091936,39.973831161239254,97.16999999999855
Pod-A,1771194467.515716,7134.185207486656,297.0531877900617,506.7220642937995,608.8166473045179,11.81248531415944,39.5065589243509,97.15999999999855
Pod-B,1771194467.516035,6066.454113073803,313.0846924618434,513.3491396842443,601.5507041759946,12.478575076732112,41.05003967050424,97.15999999999855
Pod-C,1771194467.516148,5798.945725252781,327.951953576663,493.9862735715204,607.7010769155228,11.939677143907213,39.515419891975455,97.15999999999855
Pod-A,1771194468.016748,7282.711801381686,298.3986031599436,513.9464208028513,609.9951563973927,12.382507585593466,39.63181947058872,97.14999999999854
Pod-B,1771194468.01709,6222.996459304724,311.28494042780636,488.44469959323345,609.1553282582574,11.736984919577205,38.968599861751585,97.14999999999854
Pod-C,1771194468.017243,5962.921702041112,327.8817865061242,491.538544125909,606.2697481620374,12.214705688450415,38.701164538146244,97.14999999999854
Pod-A,1771194468.517912,7431.911102961658,296.6695101777042,517.6887895577414,607.8132938619755,12.094818763922625,41.23720714331095,97.13999999999854
Pod-B,1771194468.518407,6378.638929518627,310.4213954457059,514.8840380153464,595.8018062224503,11.809888388337566,41.83759785973464,97.13999999999854
Pod-C,1771194468.518634,6126.862595294175,329.1700452723213,512.5990823865208,601.2746461346863,12.155080354717773,38.38917401637679,97.13999999999854
Pod-A,1771194469.0195,7580.24585805051,295.4299505130854,499.2904055505755,605.9222474399882,12.258917805229611,38.94648387668665,97.12999999999853
Pod-B,1771194469.019692,6533.84962724148,311.04586683918455,510.1368716176096,608.9590378193627,11.808614855970031,38.62971737921609,97.12999999999853
Pod-C,1771194469.01976,6291.447617930336,330.975320002009,516.5995478469237,595.6077096948592,11.965873075586899,40.18700824665948,97.12999999999853
Pod-A,1771194469.520225,7727.960833307053,293.98128367747796,481.3435140628309,601.8917561585389,12.19314588318736,38.668867475607165,97.11999999999853
Pod-B,1771194469.52071,6689.372560661072,309.41683687656763,497.01669250535383,608.5594889606547,12.227589928328536,41.986882750670595,97.11999999999853
Pod-C,1771194469.52092,6456.93527793134,332.26510625394775,510.032703957779,602.6285237981243,11.716088992692825,41.5430184574786,97.11999999999853
Pod-A,1771194470.021803,7874.951475145792,294.26844641643135,493.12169469292377,609.4401252953502,12.110657215045478,38.65620946718221,97.10999999999852
Pod-B,1771194470.022081,6844.080979099356,308.19629161782245,513.9893094896024,594.4882749277484,11.774812858098468,41.81273887703769,97.10999999999852
Pod-C,1771194470.022206,6623.067831058314,333.37788615233393,492.180397396508,591.793768880806,11.69424426099649,39.60652930969959,97.10999999999852
Pod-A,1771194470.522975,8022.085698354008,296.1252989217539,509.3672434485666,601.3634026569151,11.616683931016224,41.59946912792469,97.09999999999852
